交易币对,首次买入时间,首次买入价格,首次买入数量,加仓1买入价格,加仓1买入数量,加仓2买入价格,加仓2买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
BNB_USDT,2020-11-28 23:00:00+00:00,29.1766,40.65254786120323,,,,,2020-12-04 23:00:00+00:00,29.0231,40.65254786120323,1186.1031279271822,2.36596608975767,-8.61,40367.92,-0.02%,-0.73%
AAVE_USDT,2020-11-29 23:00:00+00:00,68.886,8.3444782913749,80.679,7.124750326350739,86.444,6.649596635737024,2020-12-11 23:00:00+00:00,74.646,22.118825253462663,1724.453194738954,3.375535024608928,-76.75,40291.17,-0.19%,-4.45%
LTC_USDT,2020-12-05 23:00:00+00:00,83.14,9.834242461899496,,,,,2020-12-08 23:00:00+00:00,76.76,9.834242461899496,817.6189182823241,1.5724953696577295,-64.31,40226.85,-0.16%,-7.87%
XLM_USDT,2020-12-09 23:00:00+00:00,0.17206,6745.423707109188,,,,,2020-12-10 23:00:00+00:00,0.16073,6745.423707109188,1160.6176030452068,2.2448095554888665,-78.67,40148.18,-0.20%,-6.78%
ETH_USDT,2020-12-09 23:00:00+00:00,573.09,3.424360253485358,,,,,2020-12-10 23:00:00+00:00,558.99,3.424360253485358,1962.466617669924,3.8766497557657043,-52.16,40096.02,-0.13%,-2.66%
XRP_USDT,2020-12-09 23:00:00+00:00,0.58265,2012.4899339489732,,,,,2020-12-10 23:00:00+00:00,0.57267,2012.4899339489732,1172.5772600153693,2.325069870489928,-22.41,40073.61,-0.06%,-1.91%
BTC_USDT,2020-12-12 23:00:00+00:00,18808.69,0.1454840751325899,19247.68,0.1421659581365438,19479.7,0.1404726391631079,2021-01-20 23:00:00+00:00,35468.23,0.4281226724322416,8209.094607316776,23.39384802135819,6952.26,47025.88,14.78%,84.69%
VET_USDT,2020-12-12 23:00:00+00:00,0.016497,76738.25325845781,0.016939,74735.87366460705,,,2020-12-20 23:00:00+00:00,0.016325,151474.12692306488,2531.901928009557,5.0047170500285905,-64.09,46961.79,-0.14%,-2.53%
XRPDOWN_USDT,2020-12-12 23:00:00+00:00,0.326,409.6785906336097,0.415,321.81980854591995,,,2020-12-16 23:00:00+00:00,0.222,731.4983991795297,267.11044109311354,0.42950308571096885,-105.15,46856.64,-0.22%,-39.36%
AAVE_USDT,2020-12-12 23:00:00+00:00,77.838,13.178631526894687,82.054,12.501502922349044,84.88,12.085277106390537,2020-12-21 23:00:00+00:00,80.757,37.765411555634266,3077.3949623712856,6.127216303369643,-33.70,46822.94,-0.07%,-1.10%
ETH_USDT,2020-12-13 23:00:00+00:00,590.7,3.660206389948775,609.19,3.5491126160027924,619.54,3.489821342516611,2020-12-23 23:00:00+00:00,585.56,10.69914034846818,6486.251743628224,12.75124036607725,-234.01,46588.93,-0.50%,-3.61%
YFI_USDT,2020-12-13 23:00:00+00:00,26341.06,0.0456012633088334,,,,,2020-12-14 23:00:00+00:00,25819.99,0.0456012633088334,1201.185612893779,2.3786097755152285,-26.14,46562.79,-0.06%,-2.18%
ADA_USDT,2020-12-13 23:00:00+00:00,0.15406,9248.67403534948,0.15776,9031.761675240496,0.16201,2540.9897669068127,2020-12-21 23:00:00+00:00,0.15278,20821.42547749679,3261.367195908454,6.442464580360355,-86.71,46476.07,-0.19%,-2.66%
LTC_USDT,2020-12-13 23:00:00+00:00,82.28,18.17570556989742,84.08,17.78659674466175,87.32,17.126626824223088,2021-01-11 23:00:00+00:00,138.87,53.088929138782255,4486.49116287348,11.858950752376172,2874.11,49350.18,5.82%,64.06%
BNB_USDT,2020-12-14 23:00:00+00:00,30.0338,85.78535711884031,34.9391,73.74146038781267,35.4845,72.60804741889632,2021-01-11 23:00:00+00:00,38.1674,232.1348649255493,7729.380775907478,16.58936501946689,1114.01,50464.20,2.21%,14.41%
ATOM_USDT,2020-12-15 00:00:00+00:00,5.225,358.2575333505009,5.33,351.19992715879306,5.467,342.3990509889093,2020-12-20 23:00:00+00:00,5.036,1051.8565114982032,5615.686835269102,10.912836227174054,-329.45,50134.75,-0.66%,-5.87%
BCH_USDT,2020-12-15 23:00:00+00:00,288.85,6.303165184634526,298.11,6.1073740014816105,349.21,5.213680202690883,2020-12-23 23:00:00+00:00,275.48,17.62421938880702,5462.007790745049,10.317127747973608,-617.20,49517.54,-1.25%,-11.30%
XRP_USDT,2020-12-17 23:00:00+00:00,0.5769,742.0751768368037,,,,,2020-12-20 23:00:00+00:00,0.55586,742.0751768368037,428.103169517152,0.8405930773136066,-16.45,49501.09,-0.03%,-3.84%
XRPDOWN_USDT,2020-12-21 23:00:00+00:00,0.269,635.2374495056852,0.333,513.1497715226105,0.388,440.409468858323,2021-01-06 23:00:00+00:00,0.478,1588.7966898866189,512.636621751088,1.2720814395168918,245.54,49746.62,0.49%,47.90%
DOT_USDT,2020-12-22 23:00:00+00:00,5.155,355.0657649844133,,,,,2020-12-23 23:00:00+00:00,4.7149,355.0657649844133,1830.3640184946507,3.5044635938196613,-159.77,49586.85,-0.32%,-8.73%
ADA_USDT,2020-12-22 23:00:00+00:00,0.15646,9542.901251758078,,,,,2020-12-23 23:00:00+00:00,0.13635,9542.901251758078,1493.0823298500686,2.7942569155272823,-194.70,49392.15,-0.39%,-13.04%
UNI_USDT,2020-12-22 23:00:00+00:00,3.7331,328.5614532006448,,,,,2020-12-23 23:00:00+00:00,3.3111,328.5614532006448,1226.552760943327,2.314452588635982,-140.97,49251.19,-0.29%,-11.49%
NEAR_USDT,2020-12-24 23:00:00+00:00,1.0635,884.4328323544072,1.6,587.8714482555699,,,2021-01-27 23:00:00+00:00,2.0319,1472.304280609977,1881.1886344178238,4.872763702189236,1105.51,50356.70,2.20%,58.77%
DOT_USDT,2020-12-24 23:00:00+00:00,5.1116,318.47319613599115,5.2101,312.45227334767714,5.321,222.0778638439927,2021-03-05 23:00:00+00:00,33.6194,853.003333327661,4437.49149225135,33.114951756727095,24206.85,74563.55,32.46%,545.51%
SUSHI_USDT,2020-12-24 23:00:00+00:00,2.586,293.0002242102109,,,,,2020-12-26 23:00:00+00:00,2.392,293.0002242102109,757.6985798076054,1.4585551161184296,-58.30,74505.25,-0.08%,-7.69%
ETH_USDT,2020-12-24 23:00:00+00:00,612.31,3.035801090952525,623.46,2.9815086228485232,633.91,2.9323584830672185,2021-01-21 23:00:00+00:00,1110.96,8.949668196868267,5576.554098003421,15.51927747799619,4350.65,78855.90,5.52%,78.02%
BCH_USDT,2020-12-24 23:00:00+00:00,296.99,4.254276911675864,307.5,4.108870569101186,321.18,3.933861697486191,2021-01-21 23:00:00+00:00,418.68,12.297009178263242,3790.4330999958443,8.9389449027511,1349.14,80205.04,1.68%,35.59%
UNI_USDT,2020-12-24 23:00:00+00:00,3.5227,301.72381015215484,,,,,2020-12-26 23:00:00+00:00,3.4171,301.72381015215484,1062.882466022996,2.0939028976939245,-33.96,80171.09,-0.04%,-3.19%
VET_USDT,2020-12-26 23:00:00+00:00,0.016471,68374.5035307418,0.017224,65385.30234874874,0.024344,46261.76666344266,2021-01-27 23:00:00+00:00,0.026361,180021.5725429332,3378.589342964545,8.124138016768807,1358.84,81529.92,1.67%,40.22%
ETHUP_USDT,2021-01-13 23:00:00+00:00,85.487,5.975068504416425,95.0,5.376744013021546,101.762,5.019463859171861,2021-01-21 23:00:00+00:00,69.936,16.37127637660983,1532.3720437111406,2.6773136283857264,-390.11,81139.81,-0.48%,-25.46%
TRX_USDT,2021-01-13 23:00:00+00:00,0.03079,43966.785261605175,0.03187,42476.85341088244,,,2021-01-21 23:00:00+00:00,0.02762,86443.6386724876,2707.474636409647,5.095047936543754,-325.00,80814.82,-0.40%,-12.00%
LTC_USDT,2021-01-13 23:00:00+00:00,147.38,7.082447651711871,153.69,6.791665917817006,,,2021-01-15 23:00:00+00:00,143.65,13.874113569528877,2087.622269818591,4.080638684081414,-98.69,80716.13,-0.12%,-4.73%
BNB_USDT,2021-01-13 23:00:00+00:00,40.1114,43.94006435923465,41.0679,42.91666965048139,41.8723,42.09220648349875,2021-01-21 23:00:00+00:00,38.6343,128.9489404932148,5287.492492617014,10.269344544314023,-315.91,80400.22,-0.39%,-5.97%
GRT_USDT,2021-01-16 23:00:00+00:00,0.466,1223.7677963119263,0.50977,1118.6923378805302,0.57304,995.176240893058,2021-02-23 23:00:00+00:00,1.70754,3337.6363750855144,1710.8273792440737,7.409974995157593,3980.91,84381.13,4.72%,232.69%
ETH_USDT,2021-01-22 23:00:00+00:00,1232.62,1.1758022390562963,1293.33,1.120609091187533,1340.56,1.08112830153486,2021-02-22 23:00:00+00:00,1777.58,3.377539631778689,4347.952067716716,10.351798966373877,1645.54,86026.67,1.91%,37.85%
SXP_USDT,2021-01-23 23:00:00+00:00,0.98,1226.2514800122638,1.019,1179.3193821511468,1.058,1135.8473066276167,2021-02-23 23:00:00+00:00,2.29,3541.418168791027,3605.1793512360555,11.715026957767506,4492.95,90519.63,4.96%,124.62%
YFI_USDT,2021-01-24 23:00:00+00:00,32200.52,0.0378639413332941,,,,,2021-01-25 23:00:00+00:00,29311.96,0.0378639413332941,1219.2386001815632,2.3291049339854295,-111.70,90407.93,-0.12%,-9.16%
ETHUP_USDT,2021-01-24 23:00:00+00:00,120.41,6.5465450305035215,132.5,5.949203676399464,,,2021-01-27 23:00:00+00:00,90.159,12.495748706902988,1576.538974245858,2.703143181911525,-452.64,89955.29,-0.50%,-28.71%
ADA_USDT,2021-01-28 23:00:00+00:00,0.34409,4446.388166382089,0.35602,4297.392573929591,0.37659,4062.6615262498026,2021-03-08 23:00:00+00:00,1.11848,12806.442266561484,4589.873112511239,18.913622658814926,9714.96,99670.25,9.75%,211.66%
XLM_USDT,2021-01-28 23:00:00+00:00,0.29306,4853.2406041457925,0.306,4648.008795591391,0.36877,3856.850317137961,2021-02-23 23:00:00+00:00,0.38652,13358.099716875146,4266.8720743528975,9.430044776919479,886.87,100557.12,0.88%,20.79%
BNB_USDT,2021-01-28 23:00:00+00:00,42.5254,57.6643495222721,43.3612,56.55285206992497,44.2766,55.38364574457908,2021-03-06 23:00:00+00:00,226.3814,169.60084733677616,7356.59858752329,45.751075848808966,30992.13,131549.25,23.56%,421.28%
ETHUP_USDT,2021-01-28 23:00:00+00:00,106.0,6.723731326903543,115.434,6.174225277230067,122.586,5.8140042146066895,2021-02-22 23:00:00+00:00,145.621,18.7119608187403,2138.146561955327,4.863001008341108,581.84,132131.09,0.44%,27.21%
ATOM_USDT,2021-01-29 00:00:00+00:00,8.187,169.93797174393364,8.485,163.96961398557275,8.833,157.5095861731671,2021-02-25 23:00:00+00:00,17.686,491.4171719026735,4173.846524002754,12.865050626273437,4504.49,136635.59,3.30%,107.92%
DOGE_USDT,2021-01-29 00:00:00+00:00,0.0431305,27190.97824067899,0.048987,23940.238981966748,0.0832873,14080.904135559746,2021-01-30 16:00:00+00:00,0.0265671,65212.12135820548,3518.2814610288156,5.250778410364395,-1791.04,134844.55,-1.33%,-50.91%
XRP_USDT,2021-01-30 16:00:00+00:00,0.41972,3492.5473316281805,0.44372,3303.6418598011805,0.46646,3142.588787958196,2021-02-23 23:00:00+00:00,0.47579,9938.777979387556,4397.675898092939,9.126447072905744,321.97,135166.52,0.24%,7.32%
GRT_USDT,2021-02-24 23:00:00+00:00,1.89607,567.4839100481795,,,,,2021-02-25 23:00:00+00:00,1.72272,567.4839100481795,1075.9892173250516,2.0536050988432515,-100.43,135066.09,-0.07%,-9.33%
SUSHI_USDT,2021-02-27 23:00:00+00:00,16.288,86.32642440283493,,,,,2021-02-28 23:00:00+00:00,15.082,86.32642440283493,1406.0848006733754,2.708059933516932,-106.82,134959.28,-0.08%,-7.60%
UNI_USDT,2021-03-01 23:00:00+00:00,25.7058,61.32726659893106,26.701,59.04147596490027,28.1966,55.90980649222964,2021-03-23 23:00:00+00:00,30.9878,176.27854905606097,4729.399349216406,10.191883771655814,722.89,135682.17,0.53%,15.29%
SUSHI_USDT,2021-03-01 23:00:00+00:00,18.829,83.58605955220746,20.112,78.25387407063019,20.913,75.25663057947278,2021-03-21 23:00:00+00:00,18.848,237.0965642023104,4721.525745925543,9.190321788010689,-261.92,135420.25,-0.19%,-5.55%
IOST_USDT,2021-03-01 23:00:00+00:00,0.04045,28451.72292728996,,,,,2021-03-02 23:00:00+00:00,0.040816,28451.72292728996,1150.8721924088788,2.312157715409146,8.10,135428.35,0.01%,0.70%
BTC_USDT,2021-03-03 23:00:00+00:00,50349.37,0.0562380424842664,51475.19,0.0550080535713622,,,2021-03-04 23:00:00+00:00,48374.09,0.1112460960556287,5663.100018232097,11.044528680975734,-292.72,135135.63,-0.22%,-5.17%
ATOM_USDT,2021-03-03 23:00:00+00:00,21.431,79.0253009110902,,,,,2021-03-04 23:00:00+00:00,18.855,79.0253009110902,1693.5912238255742,3.1836132725041795,-206.75,134928.88,-0.15%,-12.21%
SXP_USDT,2021-03-03 23:00:00+00:00,2.608,489.3879012389606,,,,,2021-03-04 23:00:00+00:00,2.435,489.3879012389606,1276.3236464312092,2.467983185948078,-87.13,134841.75,-0.06%,-6.83%
IOST_USDT,2021-03-03 23:00:00+00:00,0.044099,30194.63677607736,0.047037,28308.635482454996,0.05054,26346.52329220885,2021-03-08 23:00:00+00:00,0.04463,84849.7955507412,3994.6598615647067,7.781506236994288,-215.59,134626.15,-0.16%,-5.40%
VET_USDT,2021-03-04 00:00:00+00:00,0.053202,32328.807282864014,0.056331,30533.04938777816,0.059426,28942.83991961316,2021-04-18 23:00:00+00:00,0.253321,91804.69659025532,5159.871615188795,28.415929160128872,18067.77,152693.92,11.83%,350.16%
TRX_USDT,2021-03-05 00:00:00+00:00,0.04932,41920.31511771533,,,,,2021-03-05 23:00:00+00:00,0.05019,41920.31511771533,2067.50994160572,4.171490557363853,32.30,152726.22,0.02%,1.56%
DOGE_USDT,2021-03-07 23:00:00+00:00,0.0519871,57674.1159579975,0.0540123,55511.615571268245,0.0559978,53543.354091053785,2021-03-22 23:00:00+00:00,0.054888,166729.08562031953,8994.930101160035,18.146356152688135,138.35,152864.57,0.09%,1.54%
DOT_USDT,2021-03-07 23:00:00+00:00,35.095,110.5343086815792,36.0665,107.55691744915704,37.5339,103.35194485998048,2021-03-15 23:00:00+00:00,34.2963,321.44317099071674,11637.604689540065,22.661916114788987,-635.96,152228.62,-0.42%,-5.46%
BTC_USDT,2021-03-07 23:00:00+00:00,50971.75,0.1096555158123235,52375.17,0.1067172390678026,53575.35,0.1043265893383207,2021-03-22 23:00:00+00:00,54083.25,0.320699344218447,16768.0006143204,34.11246342252274,542.35,152770.97,0.36%,3.23%
ETH_USDT,2021-03-07 23:00:00+00:00,1726.16,2.69952939931835,1773.6,2.62732277172269,1833.18,2.5419324168534256,2021-03-22 23:00:00+00:00,1680.97,7.868784587894465,13979.459003782089,27.206649832495053,-779.47,151991.49,-0.51%,-5.58%
BNB_USDT,2021-03-07 23:00:00+00:00,240.11,12.89355883519496,259.8691,11.913199422011552,271.3563,11.408883493468412,2021-03-22 23:00:00+00:00,254.7976,36.21564175067492,9287.617235755986,18.515275836287756,-78.47,151913.02,-0.05%,-0.84%
LINK_USDT,2021-03-08 23:00:00+00:00,31.8469,130.32836192824206,,,,,2021-03-12 23:00:00+00:00,28.3553,130.32836192824206,4150.554309492532,7.846054110476414,-462.90,151450.12,-0.31%,-11.15%
ADA_USDT,2021-03-09 23:00:00+00:00,1.1972,3454.779540251974,,,,,2021-03-10 23:00:00+00:00,1.13261,3454.779540251974,4136.062065589664,8.048979920674451,-231.19,151218.92,-0.15%,-5.59%
BCH_USDT,2021-03-11 00:00:00+00:00,540.85,8.48176163625078,558.36,8.215776167644952,575.54,7.9705333790288,2021-03-21 23:00:00+00:00,523.59,24.668071182924532,13762.082342898706,26.678037733566164,-872.80,150346.12,-0.58%,-6.34%
AVAX_USDT,2021-03-13 23:00:00+00:00,30.8799,84.1528195622191,32.4809,80.00488449517623,34.1456,76.1044073848276,2021-03-22 23:00:00+00:00,29.17,240.26211144222293,7795.891958398108,14.80433774916775,-802.25,149543.87,-0.54%,-10.29%
ADA_USDT,2021-03-16 23:00:00+00:00,1.24924,3483.187487565794,1.28855,3376.925332324467,1.33393,3262.0430884429406,2021-03-22 23:00:00+00:00,1.1015,10122.1559083332,13054.011410900075,24.2035661439291,-1928.66,147615.21,-1.31%,-14.77%
ADA_USDT,2021-03-26 23:00:00+00:00,1.2142,3215.112321959179,,,,,2021-04-03 23:00:00+00:00,1.16238,3215.112321959179,3903.789381322835,7.640971642121746,-174.25,147440.96,-0.12%,-4.46%
EOS_USDT,2021-03-26 23:00:00+00:00,4.1849,1101.310120390302,4.2897,1074.404439196535,4.3901,1049.8331980641383,2021-04-18 23:00:00+00:00,7.2854,3225.547757650976,13826.618168464123,37.32602380205454,9635.46,157076.42,6.13%,69.69%
BNB_USDT,2021-03-27 23:00:00+00:00,269.2234,17.54074453645837,277.9815,16.988104901357634,293.5316,16.088144794757177,2021-04-18 23:00:00+00:00,481.4367,50.616994232573184,14167.13664791024,38.536015315159304,10163.21,167239.63,6.08%,71.74%
SXP_USDT,2021-03-29 23:00:00+00:00,3.295,970.2898374723678,3.412,937.017882318714,3.598,888.5783808981245,2021-04-18 23:00:00+00:00,4.115,2795.886100689206,9591.315043414355,21.09638634775044,1892.66,169132.29,1.12%,19.73%
CHR_USDT,2021-03-29 23:00:00+00:00,0.4066,5887.106512472234,0.427,5605.848964803771,0.46721,5123.386716832281,2021-04-01 23:00:00+00:00,0.38933,16616.342194108285,7181.09252391363,13.65033303034581,-725.50,168406.79,-0.43%,-10.10%
BTC_USDT,2021-03-29 23:00:00+00:00,57635.47,0.1232714421614578,58873.91,0.1206783702076766,59718.72,0.1189711954066235,2021-04-07 23:00:00+00:00,55953.45,0.3629210077757581,21314.422519660304,41.6211049821908,-1049.36,167357.42,-0.63%,-4.92%
ETH_USDT,2021-03-29 23:00:00+00:00,1816.74,3.67241150499601,1848.79,3.6087478175382017,1891.73,3.5268335743401287,2021-04-18 23:00:00+00:00,2235.64,10.80799289687434,20015.450632759355,44.17823187272751,4103.15,171460.58,2.39%,20.50%
LTC_USDT,2021-03-31 23:00:00+00:00,196.7,31.733462137952397,201.79,30.93300957696237,206.53,30.22307656289757,2021-04-18 23:00:00+00:00,273.36,92.88954827781234,18725.91600760571,44.11820292482849,6622.25,178082.83,3.72%,35.36%
DOT_USDT,2021-03-31 23:00:00+00:00,37.0765,133.8470397774673,38.7338,128.1201372008237,39.8699,124.4693307560156,2021-04-18 23:00:00+00:00,37.363,386.4365077343066,14887.7393109278,29.3261665494047,-478.64,177604.19,-0.27%,-3.21%
DOGE_USDT,2021-04-02 00:00:00+00:00,0.0590508,87022.80771875658,,,,,2021-04-03 23:00:00+00:00,0.0555113,87022.80771875658,5138.7664140387515,9.969515600156964,-317.99,177286.20,-0.18%,-6.19%
ONE_USDT,2021-04-04 23:00:00+00:00,0.15868,16867.768169987765,0.16852,15734.559589962044,,,2021-04-05 23:00:00+00:00,0.15433,32602.32775994981,5328.165435314062,10.359682678506667,-307.01,176979.20,-0.17%,-5.76%
DOGE_USDT,2021-04-04 23:00:00+00:00,0.0573943,90337.6281080782,0.0587769,88212.62994345523,0.0601948,86134.76461294785,2021-04-18 23:00:00+00:00,0.3223299,264685.0226644813,15554.59478677042,100.87049167371042,69660.43,246639.63,28.24%,447.84%
ENJ_USDT,2021-04-08 00:00:00+00:00,2.66841,1172.5818301770046,2.89465,1080.9352016522278,3.03768,1030.039069771214,2021-04-18 23:00:00+00:00,2.69255,3283.556101600446,9386.787244387862,18.227926225752142,-563.88,246075.75,-0.23%,-6.01%
BTC_USDT,2021-04-08 23:00:00+00:00,58077.52,0.0952357612696087,,,,,2021-04-18 23:00:00+00:00,56150.01,0.0952357612696087,5531.056829850924,10.8785457774962,-194.45,245881.31,-0.08%,-3.52%
LTC_USDT,2021-04-30 23:00:00+00:00,271.13,30.686073336780154,,,,,2021-05-02 23:00:00+00:00,268.88,30.686073336780154,8319.915063801203,16.570786462594654,-85.61,245795.69,-0.03%,-1.03%
VET_USDT,2021-04-30 23:00:00+00:00,0.20098,25090.023656260877,0.21191,23795.91786341046,0.22259,22654.175634284155,2021-05-02 23:00:00+00:00,0.21488,71540.11715395549,15127.778863305932,30.500319237347888,214.26,246009.95,0.09%,1.42%
XRP_USDT,2021-04-30 23:00:00+00:00,1.5988,3806.2994589145474,1.659,3668.180575595285,,,2021-05-02 23:00:00+00:00,1.5605,7474.480034509832,12171.023149825156,23.834949243677748,-530.93,245479.02,-0.22%,-4.36%
TRX_USDT,2021-04-30 23:00:00+00:00,0.13223,49059.48559235891,,,,,2021-05-02 23:00:00+00:00,0.12759,49059.48559235891,6487.135779877618,12.746635546606694,-240.38,245238.64,-0.10%,-3.71%
WIN_USDT,2021-04-30 23:00:00+00:00,0.0013659,2720553.71016545,,,,,2021-05-01 23:00:00+00:00,0.0013335,2720553.71016545,3716.004312714988,7.343862685220616,-95.49,245143.15,-0.04%,-2.57%
FIL_USDT,2021-04-30 23:00:00+00:00,163.92,53.96935775309311,,,,,2021-05-02 23:00:00+00:00,162.46,53.96935775309311,8846.657122887022,17.61451898345453,-96.41,245046.74,-0.04%,-1.09%
BTC_USDT,2021-04-30 23:00:00+00:00,57694.27,0.2342754203760194,,,,,2021-05-02 23:00:00+00:00,56578.21,0.2342754203760194,13516.349357537563,26.771233289410276,-288.24,244758.50,-0.12%,-2.13%
HOT_USDT,2021-05-01 23:00:00+00:00,0.016197,259001.63039726243,,,,,2021-05-02 23:00:00+00:00,0.015528,259001.63039726243,4195.049407544459,8.216826724353151,-181.49,244577.01,-0.07%,-4.33%
DOT_USDT,2021-05-01 23:00:00+00:00,36.908,231.52925546138263,,,,,2021-05-02 23:00:00+00:00,36.626,231.52925546138263,8545.28176056871,17.02527227109731,-82.32,244494.70,-0.03%,-0.96%
EOS_USDT,2021-05-01 23:00:00+00:00,6.6129,1046.3187010307538,,,,,2021-05-02 23:00:00+00:00,6.5255,1046.3187010307538,6919.200938046271,13.746953621622456,-105.20,244389.50,-0.04%,-1.52%
EOS_USDT,2021-05-03 23:00:00+00:00,6.8056,1097.3409642453505,,,,,2021-05-04 23:00:00+00:00,6.34,1097.3409642453505,7468.063666268157,14.42520537958368,-525.35,243864.15,-0.22%,-7.03%
TRX_USDT,2021-05-03 23:00:00+00:00,0.13159,54822.145624202894,,,,,2021-05-04 23:00:00+00:00,0.11917,54822.145624202894,7214.04614268886,13.747201236725118,-694.64,243169.52,-0.29%,-9.63%
THETA_USDT,2021-05-04 00:00:00+00:00,10.779,556.7949617741015,11.275,532.3009217705578,,,2021-05-04 23:00:00+00:00,10.211,1089.0958835446593,12003.385785926079,23.124143852800593,-905.75,242263.76,-0.37%,-7.55%
EOS_USDT,2021-05-05 23:00:00+00:00,8.7205,913.286617214804,9.44,843.6775365912815,9.8969,804.7283437664013,2021-05-06 23:00:00+00:00,11.4643,2561.692497572487,23892.94783626509,53.26095913618536,5421.80,247685.57,2.19%,22.69%
EUR_USDT,2021-05-05 23:00:00+00:00,1.2016,72021.26010871964,,,,,2021-05-06 23:00:00+00:00,1.2047,72021.26010871964,86540.74614663752,173.30475819961208,49.96,247735.53,0.02%,0.06%
XRP_USDT,2021-05-05 23:00:00+00:00,1.6133,3906.664547908575,1.7205,3663.25016863755,,,2021-05-06 23:00:00+00:00,1.6028,7569.914716546125,12605.243830281808,24.738303137961942,-496.92,247238.60,-0.20%,-3.94%
BTC_USDT,2021-05-05 23:00:00+00:00,57436.11,0.2381310139425825,,,,,2021-05-06 23:00:00+00:00,56393.68,0.2381310139425825,13677.319111217701,27.106403309571235,-275.34,246963.26,-0.11%,-2.01%
DOT_USDT,2021-05-05 23:00:00+00:00,40.422,230.41529230460895,41.418,224.87437697467053,,,2021-05-06 23:00:00+00:00,41.588,455.2896692792795,18627.693891073806,37.562280657060484,269.33,247232.59,0.11%,1.45%
ADA_USDT,2021-05-05 23:00:00+00:00,1.4798,6554.548402524159,1.5297,6340.733951791364,1.5657,6194.942023411413,2021-05-06 23:00:00+00:00,1.6491,19090.224377726936,29098.26217816575,60.57995119947523,2322.85,249555.44,0.93%,7.98%
TRX_USDT,2021-05-05 23:00:00+00:00,0.14654,51183.907791252605,0.15179,49413.59673054981,,,2021-05-06 23:00:00+00:00,0.15216,100597.50452180242,15000.979695460313,30.307895983497772,275.63,249831.07,0.11%,1.84%
XLM_USDT,2021-05-06 00:00:00+00:00,0.6559,12873.073599693516,0.67503,12508.25737232268,,,2021-05-06 23:00:00+00:00,0.65085,25381.3309720162,16886.897948077956,33.4063372112147,-400.87,249430.20,-0.16%,-2.37%
CHZ_USDT,2021-05-07 23:00:00+00:00,0.5052,11101.341407075372,,,,,2021-05-08 23:00:00+00:00,0.49701,11101.341407075372,5608.397678854478,11.12587537158501,-102.05,249328.16,-0.04%,-1.82%
HOT_USDT,2021-05-08 00:00:00+00:00,0.015238,314268.68035046814,,,,,2021-05-09 23:00:00+00:00,0.01442,314268.68035046814,4788.826151180434,9.320580521834184,-266.39,249061.77,-0.11%,-5.56%
XRP_USDT,2021-07-25 23:00:00+00:00,0.6069,18005.49715238269,0.6193,17644.980174036904,0.6509,16788.34878135052,2021-08-26 23:00:00+00:00,1.0712,52438.82610777012,32782.60866534316,88.95507919198651,23300.91,272362.67,8.56%,71.08%
DOGE_USDT,2021-07-26 23:00:00+00:00,0.20362,36565.00106952534,0.2104,35386.71824038379,0.29337,25378.75555706701,2021-08-26 23:00:00+00:00,0.2684,97330.47486697612,22336.096553330244,48.459596007626644,3738.94,276101.62,1.35%,16.74%
ADA_USDT,2021-07-26 23:00:00+00:00,1.2551,8814.856324050577,1.3,8510.404747935292,2.7584,4010.849105392938,2021-09-07 23:00:00+00:00,2.514,21336.11017737881,33190.578516947644,86.82955950287797,20361.57,296463.19,6.87%,61.35%
DOT_USDT,2021-07-26 23:00:00+00:00,13.925,581.0581489444991,14.365,563.2603358198503,14.72,549.6762720144123,2021-09-07 23:00:00+00:00,27.97,1693.9947567787617,24273.704172156453,71.65473751925842,23035.67,319498.86,7.21%,94.90%
LINK_USDT,2021-07-26 23:00:00+00:00,18.028,501.0769052311865,18.593,485.8502902978449,19.22,470.0007516913544,2021-08-24 23:00:00+00:00,25.728,1456.9279472203857,27100.243342523492,64.58408556860957,10319.01,329817.88,3.13%,38.08%
BNB_USDT,2021-07-27 23:00:00+00:00,313.48,37.77816299615374,323.29,36.63181210688322,471.62,8.487712652175935,2021-09-07 23:00:00+00:00,418.7,82.89768775521289,27688.372113087768,62.39763397619518,6958.49,336776.37,2.07%,25.13%
FIL_USDT,2021-07-27 23:00:00+00:00,49.54,213.3384265093127,50.67,208.58073118751432,51.85,203.8338601595246,2021-08-30 23:00:00+00:00,71.2,625.7530178563516,31706.356947814053,76.25997181918629,12771.00,349547.37,3.65%,40.28%
SLP_USDT,2021-07-27 23:00:00+00:00,0.2855,15372.067461826557,,,,,2021-07-28 23:00:00+00:00,0.2653,15372.067461826557,4388.725260351482,8.466934757974066,-318.98,349228.39,-0.09%,-7.27%
EOS_USDT,2021-07-28 00:00:00+00:00,3.7237,2590.549573603844,3.9551,2438.984968073786,4.0378,2389.031018680626,2021-08-26 23:00:00+00:00,4.74,7418.5655603582545,28939.288341685897,64.10328909778401,6160.61,355389.00,1.73%,21.29%
RUNE_USDT,2021-07-29 00:00:00+00:00,4.604,922.6142168417624,4.949,858.2978085147452,5.309,800.0971660085653,2021-09-07 23:00:00+00:00,9.518,2581.0091913650726,12743.147563018421,37.30919304643118,11785.59,367174.58,3.21%,92.49%
